index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
30968,39,technician,married,tertiary,no,4313,yes,no,unknown,18,nov,272,2,-1,0,unknown,no,11
30977,40,management,married,tertiary,no,3185,no,no,cellular,18,nov,109,1,-1,0,unknown,no,11
30984,34,admin.,married,tertiary,no,3520,no,no,cellular,18,nov,95,1,-1,0,unknown,no,11
30985,31,management,married,tertiary,no,0,yes,no,cellular,18,nov,47,1,-1,0,unknown,no,11
30986,31,management,married,tertiary,no,0,yes,no,cellular,4,may,108,2,167,1,failure,no,5
30989,48,technician,married,tertiary,no,0,no,yes,cellular,18,nov,106,1,-1,0,unknown,no,11
31001,43,management,married,secondary,no,2115,yes,no,cellular,18,nov,102,1,-1,0,unknown,no,11
31008,37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,yes,3
31014,31,unemployed,married,secondary,no,20,no,no,cellular,28,jan,304,1,71,1,failure,no,1
31019,36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown,no,11
31026,36,management,married,tertiary,no,871,no,no,cellular,18,nov,170,1,-1,0,unknown,no,11
31034,46,technician,divorced,secondary,yes,-1361,yes,yes,cellular,18,nov,78,1,-1,0,unknown,no,11
31039,47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,yes,2
31051,34,admin.,married,secondary,no,45,yes,no,cellular,18,nov,79,1,-1,0,unknown,no,11
31053,37,blue-collar,single,secondary,no,690,yes,no,cellular,18,nov,105,1,179,2,failure,no,11
31054,33,services,divorced,secondary,no,1529,yes,no,telephone,18,nov,41,1,-1,0,unknown,no,11
31057,33,technician,single,tertiary,no,179,yes,no,cellular,18,nov,432,2,181,4,other,no,11
31061,40,services,single,secondary,no,326,yes,no,cellular,18,nov,124,1,175,1,failure,no,11
31069,47,admin.,married,secondary,no,12845,yes,no,unknown,18,nov,117,1,-1,0,unknown,no,11
31085,44,management,divorced,tertiary,no,3340,no,no,unknown,18,nov,251,1,-1,0,unknown,no,11
31086,50,technician,married,secondary,no,232,no,no,cellular,18,nov,90,1,-1,0,unknown,no,11
31087,41,blue-collar,married,secondary,no,1954,no,no,cellular,18,nov,65,1,110,2,success,no,11
31094,46,blue-collar,married,primary,no,771,yes,no,cellular,18,nov,708,1,-1,0,unknown,no,11
31098,45,blue-collar,married,secondary,no,1678,yes,no,unknown,18,nov,187,1,154,1,failure,no,11
31100,36,management,married,tertiary,no,6172,yes,yes,cellular,18,nov,126,2,-1,0,unknown,no,11
31113,43,entrepreneur,single,primary,no,103,yes,no,cellular,18,nov,53,1,183,5,failure,no,11
31117,38,technician,married,tertiary,no,3234,no,no,cellular,18,nov,578,2,-1,0,unknown,yes,11
31119,32,services,single,secondary,no,48,yes,yes,cellular,18,nov,132,1,-1,0,unknown,no,11
31121,35,management,married,secondary,no,53,yes,no,cellular,18,nov,378,1,-1,0,unknown,no,11
31126,43,technician,married,secondary,no,17655,yes,no,cellular,18,nov,31,1,-1,0,unknown,no,11
31127,48,blue-collar,married,primary,no,1092,no,yes,cellular,18,nov,79,1,172,8,failure,no,11
31131,45,self-employed,married,tertiary,no,-312,no,no,telephone,18,nov,46,4,-1,0,unknown,no,11
31134,33,entrepreneur,married,primary,no,82,yes,no,cellular,18,nov,63,2,-1,0,unknown,no,11
31135,43,blue-collar,divorced,primary,no,515,yes,no,cellular,18,nov,182,1,-1,0,unknown,no,11
31139,35,management,married,tertiary,no,4943,yes,no,cellular,18,nov,295,1,124,2,failure,no,11
31143,38,admin.,single,tertiary,no,4,yes,yes,cellular,18,nov,71,3,-1,0,unknown,no,11
31148,34,technician,single,secondary,no,1259,yes,no,cellular,6,may,379,2,169,1,failure,no,5
31152,32,entrepreneur,married,secondary,no,1996,yes,no,cellular,18,nov,271,1,-1,0,unknown,no,11
31154,42,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,52,1,-1,0,unknown,no,11
31166,31,management,single,secondary,no,99,yes,yes,cellular,18,nov,125,1,-1,0,unknown,no,11
31171,49,blue-collar,single,primary,yes,-2604,yes,no,cellular,18,nov,142,1,-1,0,unknown,no,11
31176,35,blue-collar,married,secondary,no,87,no,no,cellular,18,nov,60,2,-1,0,unknown,no,11
31181,31,admin.,married,secondary,no,113,yes,no,cellular,18,nov,474,3,-1,0,unknown,no,11
31188,32,services,divorced,secondary,no,453,yes,no,cellular,18,nov,331,2,-1,0,unknown,no,11
31190,46,blue-collar,single,primary,no,3046,yes,yes,cellular,18,nov,84,1,183,1,other,no,11
31194,56,technician,married,secondary,no,803,no,no,cellular,18,nov,432,2,-1,0,unknown,no,11
31195,32,management,married,tertiary,no,3442,no,no,cellular,18,nov,475,1,-1,0,unknown,no,11
31213,50,blue-collar,married,secondary,no,1984,yes,no,telephone,18,nov,212,3,-1,0,unknown,no,11
31217,54,management,divorced,primary,no,210,no,no,cellular,18,nov,178,1,-1,0,unknown,no,11
31224,48,unemployed,married,primary,no,484,no,no,cellular,18,nov,399,1,-1,0,unknown,no,11
31226,41,self-employed,married,tertiary,no,6000,yes,no,cellular,18,nov,265,1,-1,0,unknown,no,11
31237,52,entrepreneur,married,tertiary,yes,-2,no,no,cellular,18,nov,245,1,-1,0,unknown,no,11
31239,34,management,married,tertiary,no,10031,yes,no,cellular,18,nov,65,2,-1,0,unknown,no,11
31248,57,management,divorced,tertiary,no,236,no,no,cellular,18,nov,120,2,-1,0,unknown,no,11
31249,41,management,married,tertiary,no,25,no,no,cellular,18,nov,431,2,-1,0,unknown,no,11
31250,41,management,married,secondary,no,99,yes,no,cellular,18,nov,157,2,-1,0,unknown,no,11
31251,59,technician,divorced,secondary,no,797,yes,no,cellular,18,nov,319,2,165,2,failure,no,11
31260,36,services,single,secondary,no,1482,yes,no,cellular,18,nov,177,2,174,1,other,no,11
31261,48,management,single,tertiary,no,3713,yes,yes,cellular,18,nov,157,2,-1,0,unknown,no,11
31266,42,entrepreneur,married,tertiary,no,337,yes,yes,cellular,18,nov,63,3,-1,0,unknown,no,11
31267,45,management,married,tertiary,no,-73,no,no,cellular,18,nov,125,2,-1,0,unknown,no,11
31297,59,entrepreneur,married,tertiary,no,1553,no,yes,cellular,18,nov,79,2,-1,0,unknown,no,11
31298,40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,unknown,no,11
31302,48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,no,11
31303,30,blue-collar,married,secondary,no,246,yes,no,cellular,18,nov,166,2,113,5,failure,no,11
31304,30,blue-collar,married,secondary,no,246,yes,no,cellular,17,apr,191,1,150,7,failure,no,4
31306,36,management,married,tertiary,no,-92,no,yes,cellular,18,nov,196,3,-1,0,unknown,no,11
31313,31,management,married,unknown,no,668,no,no,cellular,18,nov,75,2,-1,0,unknown,no,11
31346,35,admin.,married,secondary,no,122,yes,no,cellular,18,nov,51,4,-1,0,unknown,no,11
31348,59,management,married,tertiary,no,3969,no,no,cellular,18,nov,464,3,-1,0,unknown,no,11
31353,36,management,married,tertiary,no,549,yes,no,cellular,18,nov,72,2,-1,0,unknown,no,11
31355,50,admin.,single,secondary,no,5816,yes,no,telephone,18,nov,119,2,-1,0,unknown,no,11
31357,39,admin.,single,secondary,no,720,yes,no,telephone,18,nov,47,3,-1,0,unknown,no,11
31383,36,management,married,tertiary,no,521,no,yes,cellular,18,nov,135,2,152,1,other,no,11
31385,34,admin.,single,tertiary,no,1199,no,no,telephone,18,nov,67,7,-1,0,unknown,no,11
31390,31,management,single,tertiary,no,874,yes,no,cellular,7,may,98,1,170,2,failure,no,5
31394,37,management,married,tertiary,no,-666,yes,no,cellular,18,nov,204,2,-1,0,unknown,no,11
31398,33,management,married,tertiary,no,1522,yes,no,cellular,18,nov,171,2,179,3,failure,no,11
31407,44,management,married,tertiary,no,13853,yes,no,cellular,18,nov,1329,3,-1,0,unknown,no,11
31412,43,entrepreneur,married,secondary,no,3766,no,no,cellular,18,nov,84,4,-1,0,unknown,no,11
31428,40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,241,2,182,1,failure,no,11
31435,34,services,married,secondary,no,184,yes,no,cellular,18,nov,87,1,-1,0,unknown,no,11
31439,40,self-employed,married,tertiary,no,642,no,no,cellular,18,nov,147,3,-1,0,unknown,no,11
31442,51,management,married,tertiary,no,974,no,no,cellular,18,nov,58,1,-1,0,unknown,no,11
31445,30,unemployed,single,primary,no,1,no,no,cellular,18,nov,119,2,-1,0,unknown,no,11
31452,35,blue-collar,married,secondary,no,1055,no,no,unknown,18,nov,150,2,-1,0,unknown,yes,11
31454,56,technician,single,tertiary,no,12539,no,no,cellular,18,nov,259,1,-1,0,unknown,no,11
31456,50,management,married,tertiary,no,1477,yes,no,cellular,18,nov,283,2,-1,0,unknown,no,11
31461,53,management,married,tertiary,no,952,yes,yes,cellular,18,nov,121,3,-1,0,unknown,no,11
31471,42,blue-collar,married,primary,no,560,yes,yes,cellular,16,apr,122,4,149,2,failure,no,4
31486,40,entrepreneur,married,secondary,no,1532,yes,yes,cellular,18,nov,173,7,-1,0,unknown,no,11
31509,49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,nov,920,2,-1,0,unknown,no,11
31510,41,blue-collar,married,primary,no,168,yes,no,cellular,18,nov,187,3,-1,0,unknown,no,11
31522,47,management,divorced,tertiary,no,0,yes,yes,cellular,18,nov,203,3,-1,0,unknown,no,11
31539,46,management,divorced,tertiary,no,6269,yes,no,telephone,18,nov,249,3,112,2,failure,no,11
31552,45,admin.,married,secondary,no,597,yes,yes,cellular,18,nov,188,2,-1,0,unknown,no,11
31558,33,management,single,tertiary,no,2206,yes,no,cellular,18,nov,247,1,-1,0,unknown,no,11
31561,55,management,divorced,secondary,no,1526,yes,no,cellular,18,nov,105,1,-1,0,unknown,no,11
31570,48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,yes,5
31573,35,technician,married,secondary,no,2019,yes,yes,cellular,18,nov,83,2,144,1,failure,no,11
31581,31,admin.,married,secondary,no,3584,yes,yes,cellular,18,nov,467,1,-1,0,unknown,no,11
31594,51,technician,married,secondary,no,3899,yes,yes,telephone,18,nov,82,6,-1,0,unknown,no,11
31595,41,technician,married,secondary,no,352,yes,no,cellular,18,nov,129,2,-1,0,unknown,no,11
31596,47,admin.,married,secondary,no,79,no,yes,cellular,18,nov,136,5,-1,0,unknown,no,11
31597,50,technician,married,secondary,no,31,yes,no,telephone,18,nov,251,4,-1,0,unknown,no,11
31600,48,management,married,tertiary,no,1175,yes,no,telephone,18,nov,1476,3,-1,0,unknown,no,11
31601,31,self-employed,single,secondary,no,202,yes,no,cellular,18,nov,216,1,-1,0,unknown,no,11
31608,33,blue-collar,married,primary,no,3074,no,no,cellular,18,nov,679,1,-1,0,unknown,no,11
31614,48,management,married,tertiary,no,571,yes,yes,cellular,19,nov,77,2,-1,0,unknown,no,11
31616,43,entrepreneur,married,tertiary,no,1574,yes,no,cellular,19,nov,167,3,-1,0,unknown,no,11
31642,33,management,married,tertiary,no,1148,no,no,cellular,19,nov,299,1,-1,0,unknown,no,11
31647,50,housemaid,divorced,secondary,no,0,no,no,telephone,13,aug,43,1,105,2,failure,no,8
31648,38,entrepreneur,married,tertiary,no,83,yes,no,cellular,19,nov,108,1,-1,0,unknown,no,11
31659,39,management,single,secondary,no,4278,yes,no,cellular,19,nov,43,1,111,2,other,no,11
31687,43,entrepreneur,single,primary,no,2124,yes,no,cellular,19,nov,104,1,-1,0,unknown,no,11
31690,54,management,married,tertiary,no,6525,yes,no,cellular,19,nov,133,1,170,3,failure,no,11
31694,31,self-employed,single,unknown,no,7118,yes,no,cellular,8,may,795,6,170,3,failure,no,5
31731,32,services,single,secondary,no,545,yes,no,cellular,19,nov,194,1,-1,0,unknown,no,11
31755,30,admin.,single,secondary,no,382,yes,no,cellular,19,nov,369,1,191,1,failure,no,11
31763,35,blue-collar,divorced,tertiary,no,3547,yes,no,cellular,19,nov,289,1,-1,0,unknown,no,11
31770,35,management,married,tertiary,no,3889,yes,no,cellular,19,nov,265,2,-1,0,unknown,no,11
31809,41,admin.,married,secondary,no,80,no,no,cellular,19,nov,202,1,-1,0,unknown,no,11
31818,48,management,married,secondary,no,3663,yes,no,cellular,19,nov,239,1,-1,0,unknown,no,11
31819,48,management,married,secondary,no,3663,yes,no,telephone,7,may,25,5,169,1,failure,no,5
31835,40,entrepreneur,married,tertiary,no,1024,no,no,cellular,19,nov,723,1,-1,0,unknown,no,11
31841,31,blue-collar,married,secondary,no,1570,yes,yes,cellular,19,nov,133,2,180,1,other,no,11
31847,39,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,no,11
31848,55,blue-collar,married,primary,no,4103,no,no,cellular,19,nov,291,1,-1,0,unknown,no,11
31849,54,unemployed,married,primary,no,6427,yes,no,telephone,19,nov,53,1,-1,0,unknown,no,11
31855,50,entrepreneur,divorced,tertiary,no,816,no,no,cellular,19,nov,630,1,-1,0,unknown,no,11
31865,33,housemaid,married,tertiary,no,0,no,no,cellular,19,nov,466,1,-1,0,unknown,no,11
31869,49,services,married,unknown,no,1990,yes,no,cellular,19,nov,44,4,-1,0,unknown,no,11
31871,39,blue-collar,married,primary,no,800,yes,no,cellular,13,may,53,5,175,6,failure,no,5
31879,53,retired,married,tertiary,no,1452,no,yes,cellular,19,nov,442,2,113,3,failure,no,11
31881,35,management,married,tertiary,no,1095,yes,no,cellular,19,nov,210,2,-1,0,unknown,no,11
31889,39,technician,divorced,secondary,no,688,yes,yes,cellular,19,nov,214,1,-1,0,unknown,no,11
31890,39,technician,divorced,secondary,no,688,yes,yes,cellular,1,apr,233,2,133,1,failure,no,4
31899,46,services,married,tertiary,no,2520,yes,no,cellular,19,nov,144,1,-1,0,unknown,no,11
31906,43,management,married,tertiary,no,1429,yes,no,cellular,7,may,1030,1,169,3,success,yes,5
31913,31,technician,single,tertiary,no,849,no,no,cellular,19,nov,94,1,-1,0,unknown,no,11
31923,32,technician,married,secondary,no,599,no,no,cellular,19,nov,79,1,-1,0,unknown,no,11
31926,54,technician,married,secondary,no,4475,yes,no,cellular,19,nov,108,1,-1,0,unknown,no,11
31935,31,blue-collar,married,secondary,no,69,no,no,cellular,19,nov,640,1,-1,0,unknown,no,11
31942,36,self-employed,single,tertiary,no,1296,yes,no,cellular,19,nov,352,4,-1,0,unknown,no,11
31949,32,services,single,secondary,no,2615,no,no,cellular,19,nov,853,1,-1,0,unknown,yes,11
31950,33,management,single,tertiary,no,5945,yes,no,cellular,19,nov,190,1,-1,0,unknown,no,11
31965,38,services,married,secondary,no,8876,no,no,cellular,2,feb,280,1,75,1,failure,no,2
31986,37,blue-collar,married,secondary,no,1165,yes,no,cellular,19,nov,62,3,190,4,success,no,11
31988,37,technician,married,tertiary,no,1092,no,no,cellular,19,nov,292,3,-1,0,unknown,no,11
31989,30,management,married,tertiary,no,-181,yes,no,cellular,19,nov,621,2,-1,0,unknown,no,11
31998,32,blue-collar,married,secondary,no,3228,yes,no,cellular,19,nov,198,3,-1,0,unknown,no,11
32010,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,no,11
32012,42,blue-collar,married,primary,no,807,yes,no,cellular,19,nov,1057,1,-1,0,unknown,yes,11
32026,30,unknown,single,unknown,no,6929,no,no,cellular,19,nov,341,1,-1,0,unknown,no,11
32033,58,blue-collar,married,primary,no,630,yes,no,cellular,19,nov,59,1,174,1,failure,no,11
32052,53,management,married,primary,no,1925,no,no,cellular,19,nov,161,1,-1,0,unknown,no,11
32054,44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,297,2,167,1,failure,no,5
32058,45,management,single,tertiary,no,997,no,yes,cellular,19,nov,152,1,-1,0,unknown,no,11
32062,57,admin.,divorced,secondary,no,18268,yes,no,cellular,19,nov,68,1,-1,0,unknown,no,11
32078,47,blue-collar,married,secondary,no,538,no,yes,cellular,19,nov,131,1,-1,0,unknown,no,11
32085,58,technician,single,tertiary,no,388,no,no,cellular,19,nov,96,1,-1,0,unknown,no,11
32106,31,management,divorced,tertiary,no,883,yes,no,cellular,19,nov,168,1,-1,0,unknown,no,11
32108,36,admin.,married,unknown,no,2323,no,no,cellular,19,nov,111,1,-1,0,unknown,no,11
32111,41,technician,married,tertiary,no,3700,no,no,cellular,19,nov,136,1,-1,0,unknown,no,11
32113,46,technician,married,secondary,no,1322,yes,yes,cellular,19,nov,514,1,-1,0,unknown,no,11
32120,30,blue-collar,married,primary,no,1101,yes,yes,cellular,2,jul,590,1,225,3,failure,no,7
32124,57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no,11
32125,45,management,married,tertiary,no,4395,no,no,cellular,19,nov,299,3,-1,0,unknown,no,11
32126,41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,no,11
32144,32,admin.,single,secondary,no,8619,yes,no,cellular,19,nov,267,2,-1,0,unknown,no,11
32169,34,self-employed,married,tertiary,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown,no,11
32170,53,management,divorced,tertiary,no,26306,yes,no,cellular,19,nov,67,3,-1,0,unknown,no,11
32196,39,management,married,tertiary,no,622,no,no,cellular,19,nov,145,1,-1,0,unknown,no,11
32200,51,entrepreneur,married,tertiary,no,3,no,no,cellular,19,nov,276,2,-1,0,unknown,no,11
32216,30,admin.,married,secondary,no,2074,no,no,cellular,19,nov,98,1,-1,0,unknown,no,11
32221,53,technician,married,secondary,no,2052,yes,no,cellular,19,nov,286,1,-1,0,unknown,no,11
32222,50,self-employed,married,tertiary,no,4012,no,no,cellular,19,nov,690,3,-1,0,unknown,no,11
32226,59,management,married,tertiary,no,1881,no,no,cellular,19,nov,456,2,-1,0,unknown,no,11
32228,32,management,married,tertiary,no,6449,no,no,telephone,19,nov,385,1,-1,0,unknown,no,11
32229,44,technician,married,primary,no,7800,yes,no,cellular,19,nov,250,1,-1,0,unknown,no,11
32235,47,admin.,married,secondary,no,2524,yes,no,cellular,19,nov,50,1,-1,0,unknown,no,11
32240,52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no,11
32243,34,admin.,married,secondary,no,131,no,no,cellular,19,nov,94,1,-1,0,unknown,no,11
32244,30,entrepreneur,married,secondary,no,946,yes,no,cellular,19,nov,1065,1,183,1,other,no,11
32249,33,unemployed,married,secondary,yes,-108,yes,yes,cellular,19,nov,286,3,-1,0,unknown,no,11
32252,41,blue-collar,married,secondary,no,1449,yes,no,cellular,19,nov,63,1,-1,0,unknown,no,11
32269,37,technician,single,tertiary,no,3943,no,no,cellular,19,nov,37,1,-1,0,unknown,no,11
32271,59,management,married,primary,no,2769,yes,no,cellular,19,nov,104,1,131,2,failure,no,11
32284,38,management,married,tertiary,no,5432,yes,yes,cellular,17,apr,707,1,149,2,failure,no,4
32297,47,blue-collar,divorced,primary,no,551,yes,no,cellular,19,nov,662,2,-1,0,unknown,no,11
32299,41,technician,single,secondary,no,2004,yes,no,cellular,19,nov,254,1,-1,0,unknown,no,11
32300,32,admin.,married,secondary,no,269,yes,no,cellular,19,nov,236,1,-1,0,unknown,no,11
32303,31,admin.,married,secondary,no,8295,yes,no,cellular,19,nov,541,1,-1,0,unknown,no,11
32305,37,technician,married,secondary,no,5902,yes,no,cellular,19,nov,191,1,180,4,failure,no,11
32308,57,blue-collar,single,primary,no,3495,no,yes,cellular,19,nov,362,3,-1,0,unknown,no,11
32312,44,management,single,tertiary,no,709,yes,no,cellular,19,nov,54,1,-1,0,unknown,no,11
32319,54,unknown,divorced,tertiary,no,2272,yes,no,telephone,19,nov,88,1,189,1,failure,no,11
32336,36,admin.,married,secondary,no,1207,yes,no,cellular,19,nov,1792,2,-1,0,unknown,yes,11
32340,42,management,single,tertiary,no,3445,no,no,cellular,19,nov,1662,3,-1,0,unknown,no,11
32343,37,management,single,tertiary,no,5340,yes,no,cellular,19,nov,101,2,104,4,failure,no,11
32363,46,technician,divorced,secondary,no,111,yes,no,cellular,19,nov,178,3,183,2,other,no,11
32384,32,technician,married,secondary,no,1119,no,no,cellular,19,nov,371,2,-1,0,unknown,no,11
32391,56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no,5
32394,47,blue-collar,married,secondary,no,3696,yes,no,cellular,19,nov,635,3,170,2,failure,no,11
32396,37,management,single,tertiary,no,6964,no,no,cellular,19,nov,223,3,-1,0,unknown,no,11
32397,39,management,married,tertiary,no,12855,yes,no,cellular,19,nov,108,4,173,1,failure,no,11
32402,39,admin.,married,secondary,no,-982,yes,yes,cellular,19,nov,287,3,117,2,other,no,11
32420,54,management,married,tertiary,no,0,no,yes,cellular,19,nov,307,3,-1,0,unknown,no,11
32462,35,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,220,2,-1,0,unknown,no,11
32464,57,unemployed,married,secondary,no,839,no,no,telephone,19,nov,46,2,-1,0,unknown,no,11
32465,39,management,divorced,tertiary,no,4692,yes,no,telephone,19,nov,214,2,174,2,success,no,11
32474,36,technician,married,secondary,no,4613,no,no,cellular,19,nov,207,2,-1,0,unknown,no,11
32479,50,self-employed,single,secondary,no,0,yes,no,telephone,19,nov,590,2,-1,0,unknown,no,11
32480,37,blue-collar,single,secondary,no,0,no,no,cellular,19,nov,228,3,-1,0,unknown,no,11
32500,53,management,married,tertiary,no,32464,no,no,cellular,19,nov,135,4,-1,0,unknown,no,11
32509,32,unemployed,married,secondary,no,0,no,no,cellular,19,nov,303,3,-1,0,unknown,no,11
32511,33,management,married,tertiary,no,516,yes,no,cellular,19,nov,245,4,-1,0,unknown,no,11
32514,41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,1203,2,135,2,failure,yes,4
32519,37,housemaid,divorced,secondary,no,226,no,yes,cellular,19,nov,380,2,167,3,other,no,11
32524,30,technician,single,secondary,no,1416,no,no,telephone,19,nov,519,2,-1,0,unknown,no,11
32525,49,management,married,unknown,no,0,no,no,cellular,19,nov,99,2,-1,0,unknown,no,11
32534,35,services,married,primary,no,31,no,yes,cellular,19,nov,131,3,133,3,failure,no,11
32548,30,technician,single,secondary,no,383,yes,yes,cellular,19,nov,145,3,-1,0,unknown,no,11
32553,34,management,married,tertiary,no,1036,yes,no,cellular,19,nov,54,7,-1,0,unknown,no,11
32566,58,blue-collar,married,secondary,no,1507,yes,yes,cellular,19,nov,255,6,189,1,other,no,11
32570,53,admin.,married,secondary,no,2924,no,no,cellular,19,nov,800,6,-1,0,unknown,no,11
32575,47,self-employed,married,primary,no,10697,no,no,cellular,20,nov,274,2,-1,0,unknown,no,11
32576,40,entrepreneur,married,secondary,no,1349,no,no,cellular,20,nov,82,3,-1,0,unknown,no,11
32580,54,admin.,divorced,secondary,no,459,no,yes,telephone,20,nov,132,3,-1,0,unknown,no,11
32584,58,services,married,secondary,no,50,yes,no,cellular,20,nov,161,7,-1,0,unknown,no,11
32598,40,blue-collar,married,secondary,no,1039,yes,no,cellular,20,nov,57,2,-1,0,unknown,no,11
32599,47,technician,married,secondary,no,6704,yes,no,cellular,20,nov,37,2,-1,0,unknown,no,11
32601,41,technician,married,secondary,no,7870,yes,no,cellular,20,nov,48,2,-1,0,unknown,no,11
32602,41,blue-collar,divorced,secondary,no,927,yes,no,cellular,20,nov,343,2,-1,0,unknown,no,11
32604,45,technician,married,secondary,no,2128,no,yes,cellular,20,nov,48,3,-1,0,unknown,no,11
32615,57,unemployed,divorced,secondary,no,3,no,no,cellular,20,nov,77,3,-1,0,unknown,no,11
32616,31,blue-collar,married,primary,no,347,no,no,telephone,20,nov,21,1,-1,0,unknown,no,11
32620,31,services,single,tertiary,no,461,no,no,cellular,20,nov,145,1,-1,0,unknown,no,11
32626,33,admin.,single,secondary,yes,-266,no,yes,cellular,20,nov,459,1,-1,0,unknown,no,11
32627,46,blue-collar,married,primary,no,5393,yes,no,cellular,20,nov,997,2,-1,0,unknown,no,11
32629,34,management,divorced,tertiary,no,582,no,no,cellular,20,nov,209,3,-1,0,unknown,no,11
32630,41,services,married,secondary,no,3992,yes,no,telephone,20,nov,281,2,-1,0,unknown,no,11
32672,35,management,married,primary,no,3369,no,no,cellular,20,nov,322,1,-1,0,unknown,no,11
32673,49,blue-collar,married,primary,no,4455,yes,no,cellular,20,nov,140,1,-1,0,unknown,no,11
32678,40,services,single,secondary,no,1547,yes,no,cellular,20,nov,405,1,-1,0,unknown,yes,11
32697,44,admin.,single,secondary,no,11,yes,no,cellular,20,nov,530,1,-1,0,unknown,no,11
32698,36,blue-collar,married,secondary,no,270,yes,yes,cellular,20,nov,884,2,-1,0,unknown,no,11
32702,30,management,married,secondary,no,11391,yes,no,cellular,20,nov,319,1,105,2,other,no,11
32710,52,management,married,tertiary,no,2708,yes,no,cellular,20,nov,231,1,-1,0,unknown,no,11
32735,31,unemployed,married,tertiary,no,3640,no,no,cellular,20,nov,120,1,-1,0,unknown,no,11
32751,41,blue-collar,married,secondary,no,2913,no,no,cellular,20,nov,1058,1,-1,0,unknown,no,11
32755,35,blue-collar,married,tertiary,no,199,yes,yes,cellular,20,nov,176,1,-1,0,unknown,no,11
32756,38,admin.,married,secondary,no,76,no,no,cellular,20,nov,129,1,-1,0,unknown,no,11
32761,49,management,divorced,tertiary,no,20727,no,no,cellular,20,nov,88,2,-1,0,unknown,no,11
32779,38,blue-collar,married,secondary,no,6994,yes,no,telephone,8,apr,169,1,139,2,failure,no,4
32784,54,self-employed,married,primary,no,2132,no,yes,cellular,20,nov,91,1,-1,0,unknown,no,11
32793,59,retired,married,secondary,no,11,no,no,cellular,20,nov,318,2,-1,0,unknown,no,11
32794,57,self-employed,divorced,tertiary,no,6519,no,no,cellular,20,nov,1040,1,-1,0,unknown,no,11
32799,51,technician,married,secondary,no,500,yes,no,cellular,20,nov,26,6,-1,0,unknown,no,11
32803,54,management,married,tertiary,no,2960,yes,no,cellular,20,nov,83,1,-1,0,unknown,no,11
32804,54,management,married,tertiary,no,2960,yes,no,cellular,13,feb,94,9,85,1,failure,no,2
32808,42,entrepreneur,married,secondary,no,0,yes,no,cellular,20,nov,73,4,-1,0,unknown,no,11
32834,32,blue-collar,single,secondary,no,8859,yes,no,cellular,20,nov,252,1,-1,0,unknown,no,11
32841,36,management,married,tertiary,no,2326,yes,no,cellular,20,nov,7,5,-1,0,unknown,no,11
32850,33,self-employed,single,tertiary,no,9670,no,no,cellular,20,nov,204,1,-1,0,unknown,no,11
32851,54,blue-collar,divorced,secondary,no,615,no,yes,cellular,20,nov,230,1,-1,0,unknown,no,11
32852,32,blue-collar,divorced,secondary,no,658,no,no,cellular,20,nov,173,2,-1,0,unknown,no,11
32854,33,self-employed,married,tertiary,no,3064,no,no,cellular,20,nov,309,1,-1,0,unknown,no,11
32862,47,management,divorced,tertiary,no,0,no,yes,cellular,20,nov,18,6,-1,0,unknown,no,11
32867,53,entrepreneur,married,tertiary,no,0,no,no,cellular,20,nov,520,2,-1,0,unknown,no,11
32868,40,technician,married,secondary,no,4341,no,no,cellular,20,nov,290,1,-1,0,unknown,no,11
32869,49,management,single,tertiary,no,7443,no,no,telephone,20,nov,35,2,-1,0,unknown,no,11
32870,49,management,single,tertiary,no,7443,no,no,telephone,19,jun,293,5,211,2,failure,yes,6
32872,59,admin.,married,secondary,no,1473,no,no,telephone,20,nov,106,1,-1,0,unknown,no,11
32873,32,blue-collar,single,primary,no,36,yes,no,cellular,20,nov,290,2,-1,0,unknown,no,11
32878,55,management,divorced,tertiary,no,29484,no,no,cellular,20,nov,151,2,-1,0,unknown,no,11
32880,35,blue-collar,married,secondary,no,450,no,no,cellular,20,nov,95,2,-1,0,unknown,no,11
